date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2019-09-10,23.5,17.9,17.6,11.7,28,,96,76.5,81,66,19.7,13.7,14.3,8.9,30,16.58,19,8,39,15,102.6,102.18,102.15,101.7,100.54,100.09,100.09,99.64,24100,23633.3,18500,12900,3.4,2.2,2.5,1.6,0.4,0,12.6,10.6,7.6,18.2,18.2,0,,06:50:00,19:39:00,12.82,6.83,19.65,7,7,25,25,18,20,,,,,,8,5.3,4.5,1,,,,
2019-09-09,19,13.9,13.8,8.6,,,86,65.9,68.5,51,9.9,7.5,7.6,5.3,26,17.38,17.5,9,42,16,102.7,102.6,102.6,102.5,100.63,100.5,100.49,100.35,24100,24100,24100,24100,2.1,1.7,1.7,1.3,4.2,0,8.8,6.8,3.8,0,0,0,,06:49:00,19:40:00,12.85,6.82,19.67,7,7,20,20,9,9,,,,,,8,3.7,4,0,,,,
2019-09-08,18.1,14.33,13.75,9.4,,,92,72.7,70,48,11.7,9.2,8.2,4.8,22,13.71,13.5,5,39,5,102.4,101.98,101.95,101.5,100.32,99.88,99.86,99.4,24100,24100,24100,24100,1.7,1.4,1.4,1,4.2,0,8.8,6.8,3.8,0,0,0,,06:48:00,19:42:00,12.9,6.8,19.7,7,7,18,18,10,10,,,,,,8,5.1,4.5,1,,,,
2019-09-07,23.3,16.56,16.89,10.5,,,88,70.6,67.5,47,12.9,10.9,11.1,9.2,30,14.67,15.5,1,45,33,101.5,101.28,101.3,101.1,99.38,99.2,99.22,99.05,24100,24100,24100,24100,2.3,2,2,1.7,1.1,0,11.9,9.9,6.9,0,0,0,,06:47:00,19:44:00,12.95,6.78,19.73,5,7,23,23,11,11,,,,,,7,5.5,4,1,,,,
2019-09-06,21.1,16.06,16.75,12.4,,,86,77.5,73.5,61,14.7,12.1,12.6,10.4,22,15.5,15,8,41,8,101.8,101.42,101.5,101.2,99.68,99.34,99.42,99.15,24100,23700,21700,19300,2.9,2.2,2.4,1.9,1.2,0,11.8,9.8,6.8,1.2,1.2,0,,06:46:00,19:46:00,13,6.77,19.77,5,5,22,22,10,10,,,,,,8,5.7,4.5,1,,,,
2019-09-05,22.2,16.61,16.3,10.4,,,87,63.5,63.5,40,11.3,9.3,9.4,7.5,26,11.83,13.5,1,39,16,102.2,101.99,102,101.8,100.11,99.89,99.9,99.7,24100,24100,24100,24100,2.8,2.1,2.1,1.4,1.7,0,11.3,9.3,6.3,0,0,0,,06:45:00,19:48:00,13.05,6.75,19.8,7,7,21,21,9,9,,,,,,7,1.7,3.5,0,,,,
2019-09-04,21.1,18.53,16.85,12.6,29,,92,71.7,72.5,53,19.6,13.2,14.7,9.7,39,21.58,24.5,10,55,28,102,101.28,101.25,100.5,99.89,99.22,99.2,98.51,24100,23500,16900,9700,2.3,1.9,1.9,1.5,1.1,0,11.8,9.8,6.8,0,0,0,,06:44:00,19:49:00,13.08,6.73,19.82,6,7,20,20,10,10,,,,,,8,5,4,0,,,,
2019-09-03,22.9,19,18.2,13.5,30,,96,83,83.5,71,19,16,15.9,12.9,29,16.33,15.5,2,46,20,101.8,101.42,101.2,100.6,99.76,99.35,99.18,98.6,24100,23766.7,20100,16100,2.3,1.9,1.8,1.4,0,0.2,13.2,11.2,8.2,7.2,7.2,0,,06:43:00,19:51:00,13.13,6.72,19.85,7,7,24,24,17,18,,,,,,8,5.8,4.5,1,,,,
2019-09-02,24.7,19.77,20.3,15.9,27,,95,74.2,74,53,16.5,14.8,14.9,13.4,27,10.92,14.5,2,35,29,101.8,101.61,101.65,101.5,99.71,99.54,99.58,99.44,24100,23700,21700,19300,2.7,2.2,2.2,1.8,0,2.3,15.3,13.3,10.3,0.6,0.6,0,,06:42:00,19:53:00,13.18,6.7,19.88,6,6,25,25,12,15,,,,,,8,6.5,5,2,,,,
2019-09-01,19.8,17.3,17.45,15.1,,,94,77.4,77,60,16.6,13.2,12.8,8.9,24,17.12,14.5,5,33,9,102.6,102.27,102.2,101.8,100.53,100.18,100.11,99.69,24100,23900,21700,19300,2.1,1.8,1.8,1.4,0.6,0,12.4,10.4,7.5,0.8,0.8,0,,06:40:00,19:55:00,13.25,6.67,19.92,5,6,21,23,15,16,,,,,,8,7.4,6.5,5,,,,
2019-08-31,23.1,17.47,17.8,12.5,,,75,60.6,58,41,11.3,9.6,9.8,8.4,26,13.12,15.5,5,37,15,102.7,102.55,102.45,102.2,100.62,100.46,100.36,100.1,24100,24100,24100,24100,2.6,2,2.1,1.6,0.2,0,12.8,10.8,7.8,0,0,0,,06:39:00,19:56:00,13.28,6.65,19.93,7,7,23,23,13,13,,,,,,7,3.9,3.5,0,,,,
2019-08-30,24.8,20.39,19.89,15,27,,84,54.2,59,34,16.3,10.3,11,5.7,36,20.12,21.5,7,58,29,102.1,101.52,101.45,100.8,100.06,99.46,99.4,98.74,24100,24100,24100,24100,2.7,2.4,2.5,2.2,0,1.9,14.9,12.9,9.9,0,0,0,,06:38:00,19:58:00,13.33,6.63,19.97,7,7,24,24,11,12,,,,,,7,3.2,4,1,,,,
2019-08-29,25.5,20.18,20.3,15.1,27,,82,61.5,60,38,14.6,12.2,12.1,9.6,35,18.12,21.5,8,52,19,101.4,101.22,101.15,100.9,99.37,99.16,99.13,98.89,24100,24100,24100,24100,2.7,2.1,2.1,1.6,0,2.3,15.3,13.3,10.3,0,0,0,,06:37:00,20:00:00,13.38,6.62,20,7,7,25,25,17,17,,,,,,7,4,4,1,,,,
2019-08-28,27.1,22,21.85,16.6,29,,98,66.2,65,32,20.2,14.5,14.6,8.9,25,14.12,15,5,42,21,101.2,100.95,101.05,100.9,99.11,98.9,98.96,98.81,24100,24100,24100,24100,3,2.4,2.2,1.5,0,3.8,16.9,14.8,11.8,0,0,0,,06:36:00,20:02:00,13.43,6.6,20.03,6,6,25,25,12,12,,,,,,7,4.3,4,1,,,,
2019-08-27,21.9,20.24,20,18.1,30,,97,89.4,83,69,20.7,18.4,17.6,14.5,34,22.71,25,16,52,16,101.4,101.1,101.15,100.9,99.38,99.04,99.12,98.87,24100,17916.7,13650,3200,2,1.7,1.8,1.6,0,2,15,13,10,9.2,9.2,0,,06:35:00,20:03:00,13.47,6.58,20.05,3,3,23,24,16,16,,,,,,8,7.6,7,6,,,,
2019-08-26,24.1,20.52,20.14,16.2,27,,94,69.9,72,50,16.7,14.6,14.7,12.7,32,19.83,19.5,7,52,9,102.3,101.98,101.9,101.5,100.21,99.9,99.81,99.42,24100,24100,24100,24100,2.4,1.9,1.8,1.2,0,2.1,15.1,13.1,10.1,0,0,0,,06:34:00,20:05:00,13.52,6.57,20.08,8,8,24,24,17,18,,,,,,8,5.1,4,0,,,,
2019-08-25,23.6,19.18,18.89,14.2,26,,86,67.5,64.5,43,16.3,12.8,13.1,9.9,30,18.62,22,14,45,9,102.7,102.5,102.5,102.3,100.57,100.4,100.38,100.19,24100,24100,24100,24100,1.7,1.5,1.5,1.3,0,0.9,13.9,11.9,8.9,0,0,0,,06:33:00,20:07:00,13.57,6.55,20.12,7,7,23,23,14,14,,,,,,7,3,3.5,0,,,,
2019-08-24,22.3,17.5,17.25,12.2,,,79,62.7,63,47,11.6,10.1,10.2,8.7,28,17.25,17.5,7,50,5,102.7,102.56,102.55,102.4,100.58,100.45,100.42,100.27,24100,24100,24100,24100,1.6,1.4,1.3,1,0.8,0,12.2,10.2,7.2,0,0,0,,06:31:00,20:08:00,13.62,6.52,20.13,7,7,25,25,10,12,,,,,,5,1.3,2.5,0,,,,
2019-08-23,23.6,18.18,18.75,13.9,,,81,59.8,56.5,32,13,9.7,8.9,4.9,20,13.12,13.5,7,41,4,102.3,101.99,102,101.7,100.23,99.92,99.93,99.63,24100,24100,24100,24100,1.8,1.5,1.6,1.3,0,0.8,13.8,11.8,8.8,0,0,0,,06:30:00,20:10:00,13.67,6.5,20.17,7,7,23,23,11,12,,,,,,5,1.8,2.5,0,,,,
2019-08-22,24.6,19.9,20.1,15.6,25,,70,55.8,54,38,14.6,10.6,11.3,8.1,26,16.38,17,8,42,32,101.7,101.37,101.4,101.1,99.58,99.32,99.33,99.08,24100,24100,24100,24100,2.6,1.9,2.1,1.6,0,2.1,15.1,13.1,10.1,0,0,0,,06:29:00,20:12:00,13.72,6.48,20.2,8,8,24,24,11,12,,,,,,8,4.4,4.5,1,,,,
2019-08-21,30.4,24.76,24.9,19.4,39,,95,73.8,72.5,50,21.2,19.5,19.6,18,30,17.04,19,8,42,16,101.3,101.07,101.1,100.9,99.3,99.04,99.08,98.85,24100,23700,21700,19300,3.5,3,3,2.6,0,6.9,19.9,17.9,14.9,0.6,0.6,0,,06:28:00,20:13:00,13.75,6.47,20.22,8,8,29,29,14,20,,,,,,8,6.1,4.5,1,,,,
2019-08-20,27.4,22.36,22.2,17,35,,82,72.3,71.5,61,20.8,17.2,16.9,13.1,27,13.79,15,3,41,16,101.9,101.7,101.6,101.3,99.87,99.64,99.57,99.26,24100,24100,24100,24100,3.1,2.4,2.4,1.7,0,4.2,17.2,15.2,12.2,2.2,2.2,0,,06:27:00,20:15:00,13.8,6.45,20.25,7,7,29,29,20,20,,,,,,8,4.8,4.5,1,,,,
2019-08-19,27.7,23.28,22.85,18,32,,95,66.8,66.5,38,19.6,16.2,15.4,11.3,28,17.58,18,8,41,29,101.8,101.48,101.45,101.1,99.78,99.42,99.39,99.01,24100,23900,21700,19300,2.5,2.4,2.2,2,0,4.8,17.9,15.8,12.8,0,0,0,,06:26:00,20:16:00,13.83,6.43,20.27,7,7,29,29,14,15,,,,,,8,3.5,4.5,1,,,,
2019-08-18,27.2,22.19,22.85,18.5,35,,99,86.4,85.5,72,21.6,19.8,19.1,16.7,36,17.58,21.5,7,50,28,101.4,101.26,101.2,101,99.36,99.2,99.14,98.92,24100,21825,13650,3200,3.1,2.6,2.6,2.1,0,4.8,17.9,15.8,12.8,6.6,6.6,0,,06:25:00,20:18:00,13.88,6.42,20.3,6,7,30,30,18,19,,,,,,8,5.8,4,0,,,,
2019-08-17,28.3,21.98,23.2,18.1,35,,99,81,73,47,21.8,18.2,18.8,15.7,24,13.67,14,4,50,8,101.4,101.29,101.25,101.1,99.36,99.23,99.23,99.1,24100,19016.7,14050,4000,3.3,2.7,2.8,2.3,0,5.2,18.2,16.2,13.2,15.8,15.8,0,,06:23:00,20:20:00,13.95,6.38,20.33,5,6,26,27,18,18,,,,,,8,4.5,4,0,,,,
2019-08-16,25.6,20.96,20.8,16,31,,92,73.8,74,56,19.1,16,16.4,13.7,23,15.08,13.5,4,41,15,101.6,101.46,101.45,101.3,99.5,99.39,99.38,99.27,24100,24100,24100,24100,2.8,2.2,2.2,1.7,0,2.8,15.8,13.8,10.8,0,0,0,,06:22:00,20:21:00,13.98,6.37,20.35,7,7,25,26,18,19,,,,,,7,3.8,3.5,0,,,,
2019-08-15,23.8,19.28,19.55,15.3,27,,77,61.8,66,55,14.2,11.8,11.4,8.6,26,20.08,19.5,13,41,8,101.7,101.61,101.6,101.5,99.63,99.54,99.52,99.42,24100,23566.7,20100,16100,2.2,1.6,1.8,1.3,0,1.6,14.6,12.6,9.6,1.4,1.4,0,,06:21:00,20:23:00,14.03,6.35,20.38,7,8,24,24,14,14,,,,,,8,4.6,4.5,1,,,,
2019-08-14,25.9,21.05,21.2,16.5,28,,71,53.7,51,31,12.9,11.1,9.9,7,27,17.25,17.5,8,39,16,101.7,101.39,101.4,101.1,99.59,99.34,99.33,99.08,24100,24100,24100,24100,2.1,1.7,1.8,1.4,0,3.2,16.2,14.2,11.2,0,0,0,,06:20:00,20:24:00,14.07,6.33,20.4,7,8,25,25,15,15,,,,,,6,2,3.5,1,,,,
2019-08-13,28.1,23.29,23.45,18.8,34,,88,66.2,65,42,19.2,16.3,14.5,9.8,25,13.04,14.5,4,37,16,101.1,100.91,100.95,100.8,99.06,98.87,98.9,98.74,24100,24100,24100,24100,3.5,2.9,2.8,2.2,0,5.5,18.4,16.4,13.4,0,0,0,,06:19:00,20:26:00,14.12,6.32,20.43,8,8,28,28,15,15,,,,,,7,4.8,5,3,,,,
2019-08-12,29.5,23.54,24.3,19.1,35,,89,71,70,51,19.8,17.8,17.9,16,25,13.71,12.5,0,45,20,101.4,101.17,101.15,100.9,99.37,99.13,99.12,98.86,24100,23900,21700,19300,4,3.2,3.2,2.5,0,6.3,19.3,17.3,14.3,3.2,3.2,0,,06:18:00,20:27:00,14.15,6.3,20.45,7,7,29,29,18,19,,,,,,8,7.1,6.5,5,,,,
2019-08-11,28.9,21.89,21.54,14.2,31,,74,51.8,55.5,37,16,11.1,11.9,7.8,22,12.29,12.5,3,35,20,101.8,101.6,101.6,101.4,99.7,99.53,99.53,99.37,24100,24100,24100,24100,2.8,2.1,2.2,1.6,0,3.5,16.5,14.5,11.5,0,0,0,,06:17:00,20:29:00,14.2,6.28,20.48,8,8,29,29,18,18,,,,,,7,3,3.5,0,,,,
2019-08-10,25.6,19.95,19.85,14.1,26,,81,55.9,58,35,12.7,10.3,10.3,7.9,35,18.58,20.5,6,52,32,101.5,101.3,101.3,101.1,99.46,99.24,99.25,99.04,24100,24100,24100,24100,2,1.6,1.6,1.2,0,1.8,14.8,12.8,9.8,0,0,0,,06:16:00,20:30:00,14.23,6.27,20.5,8,8,26,26,12,12,,,,,,7,2.2,3.5,0,,,,
2019-08-09,25.9,20.57,20.1,14.3,27,,84,58.4,60.5,37,13.5,11.7,11.8,10,37,21.46,22.5,8,59,30,101.1,100.88,100.95,100.8,99.03,98.83,98.87,98.71,24100,24100,24100,24100,1.9,1.7,1.7,1.5,0,2.1,15.1,13.1,10.1,0,0,0,,06:15:00,20:31:00,14.27,6.25,20.52,7,7,26,26,13,14,,,,,,7,2.7,3.5,0,,,,
2019-08-08,27,21.93,21.75,16.5,32,,82,64.8,64,46,19.9,14.9,15.6,11.2,39,18.96,23,7,58,28,100.7,100.5,100.5,100.3,98.7,98.46,98.48,98.27,24100,24100,24100,24100,3.1,2.6,2.5,1.9,0,3.8,16.8,14.8,11.8,2,2,0,,06:13:00,20:33:00,14.33,6.22,20.55,7,7,25,25,13,14,,,,,,8,3.5,4,0,,,,
2019-08-07,27.9,23.46,22.54,17.2,34,,87,72.3,68.5,50,20.1,18.1,16.9,13.6,29,13.04,16,3,39,16,100.9,100.75,100.75,100.6,98.82,98.72,98.7,98.58,24100,24100,24100,24100,4.2,3,3.2,2.2,0,4.5,17.5,15.5,12.5,0,0,0,,06:12:00,20:34:00,14.37,6.2,20.57,5,7,28,28,17,17,,,,,,7,5.3,3.5,0,,,,
2019-08-06,27.9,23.55,24,20.1,34,,90,76.7,73.5,57,20.6,19.1,19.2,17.9,22,14.62,14.5,7,55,31,101,100.78,100.8,100.6,98.97,98.73,98.78,98.58,24100,23166.7,20100,16100,3.5,3.1,3.1,2.7,0,6,19,17,14,3.6,3.6,0,,06:11:00,20:36:00,14.42,6.18,20.6,3,3,27,27,20,20,,,,,,8,5,4,0,,,,
2019-08-05,28.8,23.35,22.3,15.8,34,,71,56.3,57,43,18.1,14.1,12.9,7.8,35,18.29,19.5,4,46,16,101.6,101.36,101.3,101,99.55,99.31,99.27,98.99,24100,24100,24100,24100,3.1,2.6,2.5,2,0,4.3,17.3,15.3,12.3,0,0,0,,06:10:00,20:37:00,14.45,6.17,20.62,8,8,30,30,20,20,,,,,,6,3.2,3,0,,,,
2019-08-04,25.7,22.09,22.29,18.9,28,,89,58.5,63.5,38,17.9,13.1,12.6,7.2,26,15.92,14,2,41,16,101.7,101.6,101.6,101.5,99.67,99.55,99.56,99.46,24100,24100,24100,24100,2.8,2.1,2.2,1.6,0,4.3,17.3,15.3,12.3,0,0,0,,06:09:00,20:38:00,14.48,6.15,20.63,8,8,27,27,14,14,,,,,,8,2.7,4,0,,,,
2019-08-03,28.9,23.19,22.79,16.7,33,,77,56,58.5,40,17.4,13.7,14,10.6,30,13.54,16,2,41,16,101.8,101.62,101.6,101.4,99.78,99.56,99.54,99.3,24100,24100,24100,24100,3.5,2.9,2.9,2.3,0,4.8,17.8,15.8,12.8,0,0,0,,06:08:00,20:39:00,14.52,6.13,20.65,8,8,30,30,16,16,,,,,,7,2.4,3.5,0,,,,
2019-08-02,27.1,22.17,21.45,15.8,28,,73,50,52.5,32,13.1,10.8,10.9,8.7,25,15.17,16.5,8,39,16,102.2,102,102,101.8,100.07,99.94,99.89,99.71,24100,24100,24100,24100,2.9,2.6,2.5,2.1,0,3.5,16.4,14.4,11.4,0,0,0,,06:07:00,20:41:00,14.57,6.12,20.68,8,8,28,28,14,15,,,,,,5,2.1,2.5,0,,,,
2019-08-01,26,21.22,20.8,15.6,27,,82,53.5,59,36,12.8,10.8,10.8,8.8,25,15.67,14.5,4,39,9,102.3,102.12,102.15,102,100.17,100.04,100.06,99.94,24100,24100,24100,24100,2.6,2,2,1.5,0,2.8,15.8,13.8,10.8,0,0,0,,06:06:00,20:42:00,14.6,6.1,20.7,8,8,27,28,12,14,,,,,,5,2.1,2.5,0,,,,
2019-07-31,27.2,21.32,21.75,16.3,31,,80,62.5,62.5,45,15.7,13.7,13.8,11.8,23,12.38,13.5,4,33,5,102,101.85,101.85,101.7,99.92,99.78,99.77,99.62,24100,24100,24100,24100,2.8,1.9,2.1,1.4,0,3.8,16.8,14.8,11.8,0,0,0,,06:05:00,20:43:00,14.63,6.08,20.72,7,8,27,27,14,14,,,,,,5,2.8,3,1,,,,
2019-07-30,29.3,23.52,24.4,19.5,35,,98,77,73,48,21.2,18.9,18.6,15.9,23,15.21,14,5,37,30,101.7,101.29,101.4,101.1,99.62,99.26,99.37,99.11,24100,21966.7,16900,9700,3.2,2.4,2.4,1.6,0,6.4,19.4,17.4,14.4,11.2,11.2,0,,06:04:00,20:44:00,14.67,6.07,20.73,7,7,26,26,17,17,,,,,,8,5.9,4,0,,,,
2019-07-29,31.9,26.18,26.4,20.9,38,,87,67.1,66.5,46,21.2,19.3,19.3,17.4,43,20.79,24,5,59,19,101.5,101.24,101.25,101,99.43,99.2,99.22,99.01,24100,24100,24100,24100,3.8,3.3,3.2,2.6,0,8.4,21.4,19.4,16.4,0,0,0,,06:03:00,20:45:00,14.7,6.05,20.75,9,9,32,32,20,20,,,,,,8,5.5,4.5,1,,,,
2019-07-28,30.9,26.17,26.35,21.8,37,,82,64.2,63,44,20.6,18.6,18.1,15.7,23,15.67,15,7,39,19,101.6,101.52,101.5,101.4,99.59,99.48,99.46,99.33,24100,24100,24100,24100,3.6,3.3,3.3,3,0,8.3,21.4,19.4,16.4,0,0,0,,06:02:00,20:46:00,14.73,6.03,20.77,8,8,31,31,20,20,,,,,,7,4.3,3.5,0,,,,
2019-07-27,30.1,24.82,24.3,18.5,35,,79,60.5,61,43,18.8,16.5,16.9,15.1,40,21.29,25,10,58,19,102.3,102.03,102,101.7,100.22,99.97,99.92,99.63,24100,23900,21700,19300,3.9,3.5,3.4,2.8,0,6.3,19.3,17.3,14.3,0.8,0.8,0,,06:01:00,20:47:00,14.77,6.02,20.78,8,8,31,31,20,21,,,,,,8,4.5,4,0,,,,
2019-07-26,29.2,24.07,23.25,17.3,35,,82,64.2,65.5,49,19.3,16.8,17.1,14.9,37,18.29,22,7,54,15,102.5,102.33,102.35,102.2,100.38,100.25,100.26,100.14,24100,20766.7,20100,16100,4.8,3.9,4,3.2,0,5.2,18.2,16.2,13.2,0,0,0,,06:00:00,20:49:00,14.82,6,20.82,8,8,30,30,18,18,,,,,,4,1.5,2,0,,,,
2019-07-25,28.6,22.58,22.45,16.3,33,,74,60.2,59,44,17.9,14.4,14.6,11.3,35,11.46,19,3,41,33,102.2,102.02,102.05,101.9,100.11,99.95,99.96,99.81,24100,23766.7,20100,16100,3.4,2.7,2.6,1.9,0,4.5,17.4,15.4,12.4,1.2,1.2,0,,05:59:00,20:50:00,14.85,5.98,20.83,8,8,29,29,17,17,,,,,,7,2.5,3.5,0,,,,
2019-07-24,26.2,21.1,20.95,15.7,28,,75,56.2,55,35,14.9,11.7,11.6,8.3,23,12.58,12.5,2,37,5,101.9,101.72,101.7,101.5,99.82,99.65,99.65,99.48,24100,24100,24100,24100,2.8,2.1,2.1,1.5,0,3,15.9,13.9,10.9,0,0,0,,05:58:00,20:51:00,14.88,5.97,20.85,8,8,26,26,15,16,,,,,,6,2.5,3.5,1,,,,
2019-07-23,25.9,21.02,20.6,15.3,28,,75,53.5,53.5,32,15.4,10.7,10.8,6.2,19,10.79,10,1,37,5,101.5,101.35,101.4,101.3,99.47,99.28,99.33,99.2,24100,24100,24100,24100,2.7,2.2,2.1,1.5,0,2.6,15.6,13.6,10.6,0,0,0,,05:57:00,20:51:00,14.9,5.95,20.85,7,7,26,26,13,14,,,,,,4,2.6,2.5,1,,,,
2019-07-22,23.8,20.64,20.65,17.5,28,,93,73.4,76,59,17.8,15.7,15.1,12.3,20,11.92,11.5,3,39,15,101.3,101.19,101.2,101.1,99.25,99.15,99.14,99.03,24100,23366.7,20100,16100,2.8,2.2,2.2,1.7,0,2.6,15.7,13.7,10.7,5.2,5.2,0,,05:56:00,20:52:00,14.93,5.93,20.87,7,7,24,24,13,13,,,,,,8,6.8,5,2,,,,
2019-07-21,29.1,24.75,24.65,20.2,33,,94,59.6,65,36,21.8,15.7,16.2,10.7,24,15.58,14,4,37,5,101.3,101.13,101.1,100.9,99.26,99.09,99.05,98.83,24100,24100,24100,24100,2.4,2.1,2,1.7,0,6.7,19.6,17.6,14.7,0,0,0,,05:55:00,20:53:00,14.97,5.92,20.88,9,9,28,28,17,17,,,,,,7,4,4,1,,,,
2019-07-20,33,27.82,27.6,22.2,44,,96,75.1,74.5,53,24.7,22.8,22.7,20.7,34,18.25,21.5,9,71,28,101,100.89,100.85,100.7,98.96,98.86,98.84,98.72,24100,23900,21700,19300,3.4,2.6,2.7,2,0,9.6,22.6,20.6,17.6,4.6,4.6,0,,05:54:00,20:54:00,15,5.9,20.9,9,9,34,34,21,21,,,,,,8,6.2,5.5,3,,,,
2019-07-19,30.7,26.73,26.5,22.3,43,,91,80,79.5,68,25.1,23,22.9,20.6,28,16.96,18.5,9,41,19,101,100.93,100.9,100.8,98.98,98.88,98.88,98.78,24100,24100,24100,24100,3.4,2.8,2.8,2.3,0,8.5,21.5,19.5,16.5,0.2,0.2,0,,05:53:00,20:55:00,15.03,5.88,20.92,8,9,34,34,22,22,,,,,,8,5.3,4,0,,,,
2019-07-18,29,23.74,25.2,21.4,36,,96,84.7,81,66,21.8,21,20.9,20,28,18.08,18.5,9,41,15,101.4,101.25,101.2,101,99.4,99.22,99.16,98.92,24100,22166.7,16900,9700,2.9,2.2,2.3,1.7,0,7.2,20.2,18.2,15.2,0,0,0,,05:52:00,20:56:00,15.07,5.87,20.93,9,9,30,30,23,23,,,,,,8,5.9,5.5,3,,,,
2019-07-17,28.3,24.3,25.05,21.8,38,,98,87.7,85,72,23.6,22.1,21.3,19,21,14.96,14.5,8,39,18,101.3,101.2,101.2,101.1,99.27,99.16,99.14,99.02,24100,20491.7,14450,4800,2.8,2.2,2.2,1.7,0,7,20.1,18.1,15.1,67,67,0,,05:51:00,20:56:00,15.08,5.85,20.93,7,9,28,28,19,20,,,,,,8,6.9,6,4,,,,
2019-07-16,31.8,24.85,25.2,18.6,38,,87,70,67,47,22.4,18.8,17.6,12.7,31,16.71,16.5,2,59,27,101.6,101.42,101.4,101.2,99.58,99.36,99.38,99.18,24100,24100,24100,24100,2.9,2.5,2.5,2.1,0,7.2,20.2,18.2,15.2,3.6,3.6,0,,05:50:00,20:57:00,15.12,5.83,20.95,9,9,31,31,19,22,,,,,,8,5.8,5,2,,,,
2019-07-15,26.9,21.78,21.15,15.4,31,,85,64,62,39,17.2,14.4,13.8,10.4,26,16.42,17,8,41,16,102,101.83,101.8,101.6,99.96,99.77,99.74,99.53,24100,24100,24100,24100,3.6,2,2.4,1.2,0,3.1,16.1,14.2,11.2,0,0,0,,05:49:00,20:58:00,15.15,5.82,20.97,9,9,28,28,19,19,,,,,,7,5.2,3.5,0,,,,
2019-07-14,27.2,21.92,22.04,16.9,31,,74,58.8,60.5,47,15.9,13.5,12.4,8.9,26,15.25,17.5,9,37,33,101.9,101.74,101.65,101.4,99.84,99.68,99.6,99.36,24100,24100,24100,24100,2.4,1.7,1.8,1.2,0,4,17,15,12,0,0,0,,05:48:00,20:58:00,15.17,5.8,20.97,8,8,28,28,15,15,,,,,,7,2,3.5,0,,,,
2019-07-13,31.2,23.25,23.3,15.4,37,,87,69.6,66.5,46,22.5,17.1,18.1,13.8,36,18.54,22,8,50,32,101.4,101.22,101.2,101,99.33,99.17,99.17,99,24100,24100,24100,24100,3.9,2.8,3,2,0,5.3,18.3,16.3,13.3,6.2,6.2,0,,05:48:00,20:59:00,15.18,5.8,20.98,9,9,29,30,15,15,,,,,,7,3.8,3.5,0,,,,
2019-07-12,24.4,20.17,20.5,16.6,28,,83,71.7,69.5,56,15.7,14.8,14.8,13.8,25,13.75,14.5,4,33,33,101.3,101.1,101.1,100.9,99.21,99.05,99.01,98.82,24100,24100,24100,24100,2.3,1.6,1.7,1.1,0,2.5,15.5,13.5,10.5,0,0,0,,05:47:00,21:00:00,15.22,5.78,21,8,8,26,26,15,15,,,,,,8,5.2,4,0,,,,
2019-07-11,31,23.95,23.75,16.5,39,,88,70.9,68.5,49,22.7,18.2,17.7,12.7,37,21.29,21,5,45,30,101.1,100.83,100.85,100.6,99.05,98.8,98.83,98.6,24100,23500,16900,9700,3.9,3.1,2.8,1.8,0,5.8,18.8,16.8,13.8,1.6,1.6,0,,05:46:00,21:00:00,15.23,5.77,21,6,6,28,28,15,15,,,,,,8,5.5,4.5,1,,,,
2019-07-10,29.3,23.24,22.3,15.3,34,,84,58,64,44,19.7,14.4,15.1,10.5,28,15.96,16.5,5,39,17,101.7,101.47,101.4,101.1,99.62,99.41,99.33,99.04,24100,24100,24100,24100,4.2,3.5,3.5,2.9,0,4.3,17.3,15.3,12.3,0.4,0.4,0,,05:45:00,21:01:00,15.27,5.75,21.02,9,9,31,31,21,21,,,,,,8,5.5,5,2,,,,
2019-07-09,26.9,22.13,21.35,15.8,27,,62,43.8,45,28,11.1,8.8,8,4.9,25,14.33,16,7,37,16,102,101.81,101.85,101.7,99.9,99.74,99.76,99.62,24100,24100,24100,24100,3.6,2.8,2.8,1.9,0,3.4,16.4,14.3,11.3,0,0,0,,05:44:00,21:01:00,15.28,5.73,21.02,9,9,30,30,18,18,,,,,,8,5.5,4,0,,,,
